区间,频率,PK+ 电平,PK+: QPK 限值,PK+ 容许极限,AVG 电平,AVG 限值,AVG 容许极限,修正,线,备注
1,16.1031667,21.79193,73,51.20807,11.75107,60,48.24893,19.52827,"L1",
1,16.1073125,22.58316,73,50.41684,11.81363,60,48.18637,19.52826,"L1",
1,16.1114583,21.24821,73,51.75179,11.73731,60,48.26269,19.52826,"L1",
1,16.1156042,22.04768,73,50.95232,11.74348,60,48.25652,19.52825,"L1",
1,16.1197500,21.42543,73,51.57457,11.8942,60,48.1058,19.52824,"L1",
1,16.1238958,21.53891,73,51.46109,12.08621,60,47.91379,19.52824,"L1",
1,16.1280417,21.37033,73,51.62967,12.18202,60,47.81798,19.52823,"L1",
1,16.1321875,21.55668,73,51.44332,12.21994,60,47.78006,19.52822,"L1",
1,16.1363333,22.09701,73,50.90299,12.03461,60,47.96539,19.52822,"L1",
1,16.1404792,22.92952,73,50.07048,11.8606,60,48.1394,19.52821,"L1",
1,16.1446250,22.23085,73,50.76915,11.67312,60,48.32688,19.52821,"L1",
1,16.1487708,22.1703,73,50.8297,11.9116,60,48.0884,19.5282,"L1",
1,16.1529167,21.07593,73,51.92407,12.0795,60,47.9205,19.52819,"L1",
1,16.1570625,22.23978,73,50.76022,11.94684,60,48.05317,19.52819,"L1",
1,16.1612083,22.17502,73,50.82498,11.91569,60,48.08431,19.52818,"L1",
1,16.1653542,22.02811,73,50.97189,12.16002,60,47.83998,19.52818,"L1",
1,16.1695000,21.74016,73,51.25984,12.05792,60,47.94209,19.52817,"L1",
1,16.1736458,21.404,73,51.596,11.89697,60,48.10303,19.52816,"L1",
1,16.1777917,20.76255,73,52.23745,11.99054,60,48.00946,19.52816,"L1",
1,16.1819375,21.15825,73,51.84174,11.93561,60,48.06438,19.52815,"L1",
1,16.1860833,20.89246,73,52.10754,12.14565,60,47.85435,19.52814,"L1",
1,16.1902292,22.02544,73,50.97456,12.25812,60,47.74188,19.52814,"L1",
1,16.1943750,22.02505,73,50.97495,11.9297,60,48.0703,19.52813,"L1",
1,16.1985208,22.01251,73,50.98749,11.88988,60,48.11012,19.52813,"L1",
1,16.2026667,21.5264,73,51.4736,12.11821,60,47.88179,19.52812,"L1",
1,16.2068125,21.52882,73,51.47118,11.89223,60,48.10777,19.52811,"L1",
1,16.2109583,20.86142,73,52.13858,11.66685,60,48.33315,19.52811,"L1",
1,16.2151042,20.89863,73,52.10137,11.67308,60,48.32692,19.5281,"L1",
1,16.2192500,21.73837,73,51.26163,11.86577,60,48.13423,19.5281,"L1",
1,16.2233958,21.37683,73,51.62317,12.05708,60,47.94292,19.52809,"L1",
1,16.2275417,22.21627,73,50.78373,12.45891,60,47.54108,19.52808,"L1",
1,16.2316875,22.22179,73,50.77821,12.48772,60,47.51228,19.52808,"L1",
1,16.2358333,21.37431,73,51.62569,12.14987,60,47.85013,19.52807,"L1",
1,16.2399792,20.36697,73,52.63303,11.96976,60,48.03024,19.52806,"L1",
1,16.2441250,22.35975,73,50.64025,12.20916,60,47.79084,19.52806,"L1",
1,16.2482708,22.75867,73,50.24133,12.11095,60,47.88905,19.52805,"L1",
1,16.2524167,22.55191,73,50.44809,11.84594,60,48.15406,19.52804,"L1",
1,16.2565625,24.68656,73,48.31344,11.93062,60,48.06938,19.52804,"L1",
1,16.2607083,24.71365,73,48.28635,12.33109,60,47.66891,19.52803,"L1",
1,16.2648542,23.16301,73,49.83699,12.38941,60,47.61058,19.52803,"L1",
1,16.2690000,21.85968,73,51.14032,12.27325,60,47.72675,19.52802,"L1",
1,16.2731458,22.75609,73,50.24391,12.18889,60,47.81111,19.52801,"L1",
1,16.2772917,22.36697,73,50.63303,12.19424,60,47.80576,19.52801,"L1",
1,16.2814375,22.30057,73,50.69943,11.97501,60,48.02499,19.528,"L1",
1,16.2855833,21.82006,73,51.17995,11.96622,60,48.03378,19.52799,"L1",
1,16.2897292,21.51955,73,51.48045,12.069,60,47.931,19.52799,"L1",
1,16.2938750,21.09476,73,51.90524,12.00632,60,47.99368,19.52798,"L1",
1,16.2980208,21.29072,73,51.70928,11.93548,60,48.06451,19.52798,"L1",
1,16.3021667,22.31128,73,50.68872,11.82831,60,48.17169,19.52797,"L1",
1,16.3063125,22.26451,73,50.7355,11.95706,60,48.04295,19.52796,"L1",
1,16.3104583,22.02094,73,50.97906,11.9163,60,48.0837,19.52796,"L1",
1,16.3146042,21.60536,73,51.39464,11.93599,60,48.06401,19.52795,"L1",
1,16.3187500,22.24248,73,50.75751,12.01926,60,47.98074,19.52794,"L1",
1,16.3228958,22.36266,73,50.63734,12.17429,60,47.82571,19.52794,"L1",
1,16.3270417,22.74031,73,50.25969,12.15888,60,47.84112,19.52793,"L1",
1,16.3311875,21.86283,73,51.13717,12.02119,60,47.97881,19.52793,"L1",
1,16.3353333,22.03294,73,50.96706,11.97599,60,48.02401,19.52792,"L1",
1,16.3394792,20.96603,73,52.03397,12.02712,60,47.97288,19.52791,"L1",
1,16.3436250,21.05547,73,51.94453,11.90578,60,48.09422,19.52791,"L1",
1,16.3477708,20.81234,73,52.18766,11.7532,60,48.2468,19.5279,"L1",
1,16.3519167,21.86701,73,51.13299,11.82426,60,48.17574,19.52789,"L1",
1,16.3560625,21.5647,73,51.4353,11.79724,60,48.20276,19.52789,"L1",
1,16.3602083,21.83644,73,51.16356,11.91855,60,48.08144,19.52788,"L1",
1,16.3643542,21.62792,73,51.37208,12.06567,60,47.93433,19.52788,"L1",
1,16.3685000,22.67019,73,50.32981,12.12628,60,47.87372,19.52787,"L1",
1,16.3726458,22.63648,73,50.36353,12.16593,60,47.83407,19.52786,"L1",
1,16.3767917,21.46174,73,51.53826,12.0321,60,47.9679,19.52786,"L1",
1,16.3809375,21.44839,73,51.55161,12.13013,60,47.86987,19.52785,"L1",
1,16.3850833,21.42396,73,51.57603,12.02735,60,47.97265,19.52785,"L1",
1,16.3892292,20.73795,73,52.26205,12.0752,60,47.9248,19.52784,"L1",
1,16.3933750,21.6777,73,51.3223,11.99695,60,48.00305,19.52783,"L1",
1,16.3975208,21.65644,73,51.34356,12.01912,60,47.98088,19.52783,"L1",
1,16.4016667,22.52168,73,50.47832,12.16385,60,47.83615,19.52782,"L1",
1,16.4058125,21.71932,73,51.28068,12.05166,60,47.94834,19.52781,"L1",
1,16.4099583,21.37442,73,51.62558,12.068,60,47.932,19.52781,"L1",
1,16.4141042,21.332,73,51.66801,12.1677,60,47.83231,19.5278,"L1",
1,16.4182500,21.36191,73,51.63809,12.03333,60,47.96667,19.5278,"L1",
1,16.4223958,21.32244,73,51.67756,12.03507,60,47.96493,19.52779,"L1",
1,16.4265417,21.45756,73,51.54244,12.08559,60,47.91441,19.52778,"L1",
1,16.4306875,20.91483,73,52.08517,12.12246,60,47.87754,19.52778,"L1",
1,16.4348333,20.6433,73,52.3567,11.9982,60,48.0018,19.52777,"L1",
1,16.4389792,21.4699,73,51.5301,11.38166,60,48.61834,19.52777,"L1",
1,16.4431250,21.14399,73,51.85601,11.48424,60,48.51576,19.52776,"L1",
1,16.4472708,21.56315,73,51.43685,11.86098,60,48.13902,19.52775,"L1",
1,16.4514167,21.86046,73,51.13954,11.97158,60,48.02842,19.52775,"L1",
1,16.4555625,21.44499,73,51.55501,12.09426,60,47.90574,19.52774,"L1",
1,16.4597083,22.61838,73,50.38162,11.97231,60,48.02769,19.52773,"L1",
1,16.4638542,22.42227,73,50.57773,11.92023,60,48.07977,19.52773,"L1",
1,16.4680000,21.57701,73,51.42299,11.97356,60,48.02644,19.52772,"L1",
1,16.4721458,21.16846,73,51.83154,11.95712,60,48.04288,19.52772,"L1",
1,16.4762917,21.84896,73,51.15104,11.88043,60,48.11957,19.52771,"L1",
1,16.4804375,21.83061,73,51.1694,11.8498,60,48.1502,19.5277,"L1",
1,16.4845833,21.45645,73,51.54355,11.86255,60,48.13745,19.5277,"L1",
1,16.4887292,22.53435,73,50.46564,12.03728,60,47.96272,19.52769,"L1",
1,16.4928750,22.14709,73,50.85291,12.12456,60,47.87544,19.52769,"L1",
1,16.4970208,21.95487,73,51.04513,12.06751,60,47.93249,19.52768,"L1",
1,16.5011667,21.71927,73,51.28073,12.0251,60,47.9749,19.52767,"L1",
1,16.5053125,21.65098,73,51.34902,11.97464,60,48.02536,19.52767,"L1",
1,16.5094583,22.15278,73,50.84721,11.97497,60,48.02504,19.52766,"L1",
1,16.5136042,21.92776,73,51.07224,11.94569,60,48.05431,19.52765,"L1",
1,16.5177500,22.03622,73,50.96378,11.89654,60,48.10346,19.52765,"L1",
1,16.5218958,20.90567,73,52.09433,11.93638,60,48.06362,19.52764,"L1",
1,16.5260417,22.15454,73,50.84546,11.89297,60,48.10703,19.52764,"L1",
1,16.5301875,22.73632,73,50.26368,11.69767,60,48.30233,19.52763,"L1",
1,16.5343333,20.62763,73,52.37237,11.76026,60,48.23974,19.52762,"L1",
1,16.5384792,21.61279,73,51.38721,11.75039,60,48.24961,19.52762,"L1",
1,16.5426250,22.52039,73,50.47961,11.91806,60,48.08194,19.52761,"L1",
1,16.5467708,22.64934,73,50.35066,11.98123,60,48.01877,19.52761,"L1",
1,16.5509167,22.75188,73,50.24812,12.28573,60,47.71427,19.5276,"L1",
1,16.5550625,22.5702,73,50.4298,12.36043,60,47.63956,19.52759,"L1",
1,16.5592083,21.51671,73,51.48329,12.18972,60,47.81028,19.52759,"L1",
1,16.5633542,22.56278,73,50.43723,12.04852,60,47.95148,19.52758,"L1",
1,16.5675000,23.43607,73,49.56393,12.16401,60,47.83599,19.52758,"L1",
1,16.5716458,23.05386,73,49.94614,12.14412,60,47.85588,19.52757,"L1",
1,16.5757917,22.89357,73,50.10643,11.94145,60,48.05855,19.52756,"L1",
1,16.5799375,22.0086,73,50.9914,11.71756,60,48.28244,19.52756,"L1",
1,16.5840833,21.36041,73,51.6396,11.7159,60,48.2841,19.52755,"L1",
1,16.5882292,22.23706,73,50.76294,11.97605,60,48.02395,19.52755,"L1",
1,16.5923750,22.10127,73,50.89873,12.15553,60,47.84447,19.52754,"L1",
1,16.5965208,22.35661,73,50.64339,12.15932,60,47.84068,19.52753,"L1",
1,16.6006667,21.25679,73,51.74321,12.09665,60,47.90335,19.52753,"L1",
1,16.6048125,21.75256,73,51.24744,12.1413,60,47.8587,19.52752,"L1",
1,16.6089583,21.09864,73,51.90136,12.03939,60,47.96061,19.52752,"L1",
1,16.6131042,20.63041,73,52.36959,11.93681,60,48.06319,19.52751,"L1",
1,16.6172500,22.3603,73,50.63969,12.02476,60,47.97523,19.5275,"L1",
1,16.6213958,21.31545,73,51.68455,12.06501,60,47.93499,19.5275,"L1",
1,16.6255417,20.91939,73,52.08061,12.08569,60,47.91431,19.52749,"L1",
1,16.6296875,20.87104,73,52.12896,12.06061,60,47.93939,19.52748,"L1",
1,16.6338333,21.35299,73,51.647,12.03851,60,47.96149,19.52748,"L1",
1,16.6379792,22.82852,73,50.17148,12.01962,60,47.98038,19.52747,"L1",
1,16.6421250,22.72472,73,50.27528,12.26944,60,47.73056,19.52747,"L1",
1,16.6462708,21.99327,73,51.00673,12.24246,60,47.75754,19.52746,"L1",
1,16.6504167,21.54895,73,51.45105,12.04882,60,47.95118,19.52745,"L1",
1,16.6545625,22.8579,73,50.1421,11.96081,60,48.03919,19.52745,"L1",
1,16.6587083,23.14201,73,49.85799,11.89601,60,48.10399,19.52744,"L1",
1,16.6628542,22.73544,73,50.26456,12.04759,60,47.95242,19.52744,"L1",
1,16.6670000,21.10759,73,51.89241,12.15104,60,47.84896,19.52743,"L1",
1,16.6711458,22.21942,73,50.78058,12.05206,60,47.94794,19.52742,"L1",
1,16.6752917,21.00541,73,51.99458,12.18452,60,47.81548,19.52742,"L1",
1,16.6794375,22.41599,73,50.58401,12.27912,60,47.72088,19.52741,"L1",
1,16.6835833,23.10198,73,49.89802,12.16369,60,47.83631,19.52741,"L1",
1,16.6877292,22.50267,73,50.49733,12.08424,60,47.91576,19.5274,"L1",
1,16.6918750,21.8654,73,51.1346,11.96956,60,48.03044,19.52739,"L1",
1,16.6960208,23.39976,73,49.60023,11.87729,60,48.12271,19.52739,"L1",
1,16.7001667,23.39668,73,49.60332,11.90468,60,48.09532,19.52738,"L1",
1,16.7043125,22.37853,73,50.62147,12.21737,60,47.78263,19.52738,"L1",
1,16.7084583,22.30407,73,50.69593,12.04763,60,47.95237,19.52737,"L1",
1,16.7126042,21.72765,73,51.27235,11.80169,60,48.19831,19.52736,"L1",
1,16.7167500,20.81861,73,52.18139,11.92974,60,48.07026,19.52736,"L1",
1,16.7208958,21.05397,73,51.94603,11.99341,60,48.00659,19.52735,"L1",
1,16.7250417,21.62345,73,51.37656,11.99172,60,48.00829,19.52735,"L1",
1,16.7291875,21.70568,73,51.29432,12.08197,60,47.91803,19.52734,"L1",
1,16.7333333,21.66444,73,51.33556,11.97715,60,48.02285,19.52733,"L1",
1,16.7374792,21.9137,73,51.0863,11.89983,60,48.10017,19.52733,"L1",
1,16.7416250,21.79813,73,51.20187,11.69094,60,48.30906,19.52732,"L1",
1,16.7457708,22.07073,73,50.92927,11.83427,60,48.16573,19.52732,"L1",
1,16.7499167,23.6766,73,49.3234,11.89155,60,48.10845,19.52731,"L1",
1,16.7540625,22.98078,73,50.01922,11.89298,60,48.10702,19.5273,"L1",
1,16.7582083,21.53689,73,51.4631,12.02081,60,47.97919,19.5273,"L1",
1,16.7623542,20.8917,73,52.1083,12.00088,60,47.99912,19.52729,"L1",
1,16.7665000,21.17651,73,51.82349,11.92841,60,48.07159,19.52728,"L1",
1,16.7706458,21.83398,73,51.16602,12.02792,60,47.97208,19.52728,"L1",
1,16.7747917,21.48038,73,51.51962,12.06922,60,47.93078,19.52727,"L1",
1,16.7789375,21.4073,73,51.5927,12.08615,60,47.91385,19.52727,"L1",
1,16.7830833,21.92046,73,51.07954,12.04883,60,47.95117,19.52726,"L1",
1,16.7872292,21.95099,73,51.04901,11.98477,60,48.01522,19.52725,"L1",
1,16.7913750,21.51773,73,51.48227,12.03441,60,47.96559,19.52725,"L1",
1,16.7955208,21.70205,73,51.29794,11.8138,60,48.1862,19.52724,"L1",
1,16.7996667,22.0141,73,50.9859,11.86003,60,48.13997,19.52724,"L1",
1,16.8038125,21.97999,73,51.02001,12.11038,60,47.88963,19.52723,"L1",
1,16.8079583,22.33202,73,50.66798,12.15878,60,47.84122,19.52723,"L1",
1,16.8121042,22.31339,73,50.68661,12.29758,60,47.70242,19.52722,"L1",
1,16.8162500,21.5908,73,51.4092,12.09845,60,47.90155,19.52721,"L1",
1,16.8203958,21.53586,73,51.46414,11.76369,60,48.23631,19.52721,"L1",
1,16.8245417,23.06864,73,49.93136,11.93397,60,48.06603,19.5272,"L1",
1,16.8286875,23.12769,73,49.87231,12.04669,60,47.95331,19.52719,"L1",
1,16.8328333,21.97993,73,51.02007,11.98907,60,48.01093,19.52719,"L1",
1,16.8369792,22.33237,73,50.66763,11.90653,60,48.09347,19.52718,"L1",
1,16.8411250,22.24403,73,50.75597,11.9047,60,48.0953,19.52718,"L1",
1,16.8452708,21.48925,73,51.51075,12.06648,60,47.93352,19.52717,"L1",
1,16.8494167,21.90486,73,51.09514,12.19807,60,47.80193,19.52716,"L1",
1,16.8535625,21.83888,73,51.16112,12.1365,60,47.86349,19.52716,"L1",
1,16.8577083,22.92413,73,50.07587,11.95263,60,48.04737,19.52715,"L1",
1,16.8618542,22.37045,73,50.62955,11.82204,60,48.17796,19.52715,"L1",
1,16.8660000,20.93936,73,52.06064,12.13623,60,47.86377,19.52714,"L1",
1,16.8701458,21.18001,73,51.81999,12.01568,60,47.98433,19.52713,"L1",
1,16.8742917,23.0807,73,49.9193,11.88386,60,48.11614,19.52713,"L1",
1,16.8784375,23.20879,73,49.79121,11.83202,60,48.16798,19.52712,"L1",
1,16.8825833,21.50537,73,51.49464,11.95642,60,48.04359,19.52712,"L1",
1,16.8867292,22.16845,73,50.83155,12.01221,60,47.98779,19.52711,"L1",
1,16.8908750,21.9889,73,51.0111,12.19699,60,47.80301,19.52711,"L1",
1,16.8950208,21.53817,73,51.46183,12.08179,60,47.91821,19.5271,"L1",
1,16.8991667,21.63734,73,51.36266,12.09056,60,47.90944,19.52709,"L1",
1,16.9033125,21.50767,73,51.49233,12.06356,60,47.93644,19.52709,"L1",
1,16.9074583,21.0845,73,51.9155,11.96032,60,48.03968,19.52708,"L1",
1,16.9116042,22.60303,73,50.39697,11.84116,60,48.15884,19.52707,"L1",
1,16.9157500,22.89942,73,50.10058,11.75178,60,48.24822,19.52707,"L1",
1,16.9198958,21.80734,73,51.19266,11.82027,60,48.17973,19.52706,"L1",
1,16.9240417,22.18389,73,50.81612,12.18605,60,47.81395,19.52706,"L1",
1,16.9281875,21.89355,73,51.10645,12.40772,60,47.59228,19.52705,"L1",
1,16.9323333,21.92214,73,51.07786,12.27365,60,47.72635,19.52704,"L1",
1,16.9364792,22.40567,73,50.59433,12.00114,60,47.99886,19.52704,"L1",
1,16.9406250,21.77732,73,51.22269,11.86769,60,48.13232,19.52703,"L1",
1,16.9447708,21.41717,73,51.58283,11.77826,60,48.22174,19.52703,"L1",
1,16.9489167,22.13151,73,50.86849,11.80439,60,48.19561,19.52702,"L1",
1,16.9530625,21.61244,73,51.38756,12.01781,60,47.98219,19.52702,"L1",
1,16.9572083,22.20236,73,50.79764,12.16552,60,47.83448,19.52701,"L1",
1,16.9613542,21.98802,73,51.01199,12.01331,60,47.98669,19.527,"L1",
1,16.9655000,21.22345,73,51.77655,11.81456,60,48.18544,19.527,"L1",
1,16.9696458,21.70432,73,51.29568,11.93512,60,48.06488,19.52699,"L1",
1,16.9737917,21.51534,73,51.48466,11.98116,60,48.01884,19.52699,"L1",
1,16.9779375,21.09468,73,51.90532,11.88829,60,48.11171,19.52698,"L1",
1,16.9820833,22.40194,73,50.59806,11.68085,60,48.31915,19.52697,"L1",
1,16.9862292,22.3827,73,50.61729,11.63524,60,48.36476,19.52697,"L1",
1,16.9903750,22.33355,73,50.66645,11.90729,60,48.0927,19.52696,"L1",
1,16.9945208,21.71214,73,51.28786,11.95924,60,48.04076,19.52695,"L1",
1,16.9986667,21.51895,73,51.48105,11.80475,60,48.19525,19.52695,"L1",
1,17.0028125,22.30207,73,50.69793,11.88425,60,48.11575,19.52694,"L1",
1,17.0069583,22.25105,73,50.74895,11.85601,60,48.14399,19.52693,"L1",
1,17.0111042,21.81461,73,51.18539,11.72572,60,48.27428,19.52692,"L1",
1,17.0152500,21.47849,73,51.52151,11.72387,60,48.27613,19.52691,"L1",
1,17.0193958,21.11826,73,51.88174,11.87408,60,48.12592,19.5269,"L1",
1,17.0235417,21.8528,73,51.1472,12.10083,60,47.89917,19.52689,"L1",
1,17.0276875,23.00256,73,49.99744,12.04777,60,47.95222,19.52688,"L1",
1,17.0318333,23.04064,73,49.95936,11.99756,60,48.00244,19.52687,"L1",
1,17.0359792,21.37668,73,51.62332,12.04089,60,47.95911,19.52686,"L1",
1,17.0401250,21.34636,73,51.65364,11.9799,60,48.0201,19.52685,"L1",
1,17.0442708,21.01596,73,51.98404,12.03143,60,47.96857,19.52684,"L1",
1,17.0484167,21.35065,73,51.64935,11.91731,60,48.08269,19.52682,"L1",
1,17.0525625,22.10717,73,50.89283,11.8202,60,48.1798,19.52682,"L1",
1,17.0567083,22.36874,73,50.63126,12.16834,60,47.83166,19.52681,"L1",
1,17.0608542,22.27454,73,50.72546,12.08725,60,47.91275,19.52679,"L1",
1,17.0650000,20.95528,73,52.04472,12.22784,60,47.77216,19.52678,"L1",
1,17.0691458,21.7984,73,51.20161,12.07173,60,47.92828,19.52677,"L1",
1,17.0732917,21.01389,73,51.98611,11.73067,60,48.26933,19.52676,"L1",
1,17.0774375,21.62223,73,51.37777,11.67042,60,48.32958,19.52675,"L1",
1,17.0815833,21.7054,73,51.2946,12.19828,60,47.80172,19.52674,"L1",
1,17.0857292,21.95565,73,51.04435,12.1599,60,47.8401,19.52673,"L1",
1,17.0898750,21.99707,73,51.00293,11.71978,60,48.28022,19.52672,"L1",
1,17.0940208,21.74951,73,51.25049,11.74329,60,48.25671,19.52671,"L1",
1,17.0981667,20.96563,73,52.03437,12.03688,60,47.96312,19.5267,"L1",
1,17.1023125,21.50547,73,51.49453,12.22817,60,47.77183,19.52669,"L1",
1,17.1064583,20.58911,73,52.41089,11.88941,60,48.1106,19.52668,"L1",
1,17.1106042,20.5076,73,52.4924,11.66955,60,48.33045,19.52667,"L1",
1,17.1147500,21.93904,73,51.06096,11.9541,60,48.04589,19.52666,"L1",
1,17.1188958,22.6634,73,50.3366,12.29567,60,47.70433,19.52665,"L1",
1,17.1230417,22.13268,73,50.86732,12.13727,60,47.86274,19.52664,"L1",
1,17.1271875,21.88397,73,51.11603,11.95526,60,48.04474,19.52663,"L1",
1,17.1313333,21.22562,73,51.77438,12.08961,60,47.91039,19.52662,"L1",
1,17.1354792,21.77905,73,51.22095,12.15758,60,47.84242,19.52661,"L1",
1,17.1396250,20.99995,73,52.00005,12.21214,60,47.78786,19.5266,"L1",
1,17.1437708,20.90082,73,52.09917,12.14892,60,47.85108,19.52659,"L1",
1,17.1479167,21.63513,73,51.36487,12.09778,60,47.90222,19.52658,"L1",
1,17.1520625,21.98033,73,51.01967,11.99413,60,48.00587,19.52657,"L1",
1,17.1562083,21.95776,73,51.04224,11.84392,60,48.15607,19.52656,"L1",
1,17.1603542,21.01509,73,51.98491,11.87478,60,48.12522,19.52655,"L1",
1,17.1645000,21.73754,73,51.26246,12.12882,60,47.87119,19.52654,"L1",
1,17.1686458,22.25931,73,50.74068,12.16956,60,47.83044,19.52653,"L1",
1,17.1727917,21.56713,73,51.43287,12.02868,60,47.97132,19.52652,"L1",
1,17.1769375,20.5341,73,52.4659,11.98595,60,48.01405,19.5265,"L1",
1,17.1810833,21.35733,73,51.64267,12.11403,60,47.88597,19.52649,"L1",
1,17.1852292,21.36907,73,51.63093,12.17812,60,47.82188,19.52648,"L1",
1,17.1893750,20.94419,73,52.05581,12.03375,60,47.96625,19.52647,"L1",
1,17.1935208,21.86444,73,51.13556,11.86639,60,48.13361,19.52646,"L1",
1,17.1976667,21.70217,73,51.29784,11.82421,60,48.17579,19.52645,"L1",
1,17.2018125,21.23954,73,51.76046,11.89261,60,48.10739,19.52644,"L1",
1,17.2059583,22.37907,73,50.62093,12.15532,60,47.84468,19.52643,"L1",
1,17.2101042,21.86311,73,51.13689,12.18752,60,47.81248,19.52642,"L1",
1,17.2142500,22.36283,73,50.63717,12.25391,60,47.74609,19.52641,"L1",
1,17.2183958,21.53219,73,51.46781,12.02737,60,47.97263,19.5264,"L1",
1,17.2225417,20.98916,73,52.01084,12.0245,60,47.9755,19.52639,"L1",
1,17.2266875,21.35227,73,51.64773,12.12777,60,47.87223,19.52638,"L1",
1,17.2308333,23.00113,73,49.99887,11.93245,60,48.06755,19.52637,"L1",
1,17.2349792,22.93335,73,50.06665,11.88031,60,48.11969,19.52636,"L1",
1,17.2391250,22.19008,73,50.80991,12.15944,60,47.84055,19.52635,"L1",
1,17.2432708,22.66632,73,50.33368,12.21256,60,47.78744,19.52634,"L1",
1,17.2474167,21.88879,73,51.11121,11.9278,60,48.0722,19.52633,"L1",
1,17.2515625,20.74606,73,52.25394,11.45799,60,48.54201,19.52632,"L1",
1,17.2557083,21.49267,73,51.50733,11.61813,60,48.38187,19.52631,"L1",
1,17.2598542,21.41151,73,51.58849,11.65173,60,48.34827,19.5263,"L1",
1,17.2640000,22.26996,73,50.73004,11.6923,60,48.3077,19.52629,"L1",
1,17.2681458,22.15908,73,50.84092,11.88813,60,48.11187,19.52628,"L1",
1,17.2722917,20.99097,73,52.00903,11.99113,60,48.00887,19.52627,"L1",
1,17.2764375,22.52784,73,50.47216,12.02686,60,47.97314,19.52626,"L1",
1,17.2805833,22.46052,73,50.53948,11.97074,60,48.02926,19.52625,"L1",
1,17.2847292,21.67099,73,51.32901,11.96799,60,48.03201,19.52624,"L1",
1,17.2888750,21.88792,73,51.11208,12.05127,60,47.94873,19.52623,"L1",
1,17.2930208,21.39806,73,51.60194,12.03111,60,47.96889,19.52622,"L1",
1,17.2971667,21.51572,73,51.48428,12.15839,60,47.84161,19.52621,"L1",
1,17.3013125,21.9082,73,51.0918,12.08258,60,47.91742,19.5262,"L1",
1,17.3054583,22.35522,73,50.64478,11.81751,60,48.18249,19.52619,"L1",
1,17.3096042,22.03234,73,50.96766,11.97135,60,48.02865,19.52618,"L1",
1,17.3137500,20.84204,73,52.15796,12.17406,60,47.82594,19.52617,"L1",
1,17.3178958,22.36702,73,50.63298,12.05471,60,47.94529,19.52616,"L1",
1,17.3220417,21.4677,73,51.5323,11.88237,60,48.11763,19.52615,"L1",
1,17.3261875,22.00222,73,50.99778,11.95196,60,48.04804,19.52613,"L1",
1,17.3303333,21.74279,73,51.25721,11.91453,60,48.08547,19.52612,"L1",
1,17.3344792,21.07338,73,51.92662,11.90552,60,48.09448,19.52611,"L1",
1,17.3386250,20.76718,73,52.23282,11.96693,60,48.03307,19.5261,"L1",
1,17.3427708,20.57337,73,52.42664,11.69274,60,48.30726,19.52609,"L1",
1,17.3469167,19.95845,73,53.04155,11.92747,60,48.07253,19.52608,"L1",
1,17.3510625,20.74696,73,52.25304,12.01072,60,47.98928,19.52607,"L1",
1,17.3552083,22.1016,73,50.8984,12.06128,60,47.93872,19.52606,"L1",
1,17.3593542,22.51848,73,50.48152,12.15375,60,47.84625,19.52605,"L1",
1,17.3635000,22.68305,73,50.31695,12.17958,60,47.82042,19.52604,"L1",
1,17.3676458,21.8126,73,51.1874,12.21254,60,47.78746,19.52603,"L1",
1,17.3717917,21.38044,73,51.61956,12.12267,60,47.87733,19.52602,"L1",
1,17.3759375,21.25834,73,51.74166,11.87738,60,48.12262,19.52601,"L1",
1,17.3800833,21.58614,73,51.41386,11.88114,60,48.11886,19.526,"L1",
1,17.3842292,21.53428,73,51.46571,12.0425,60,47.9575,19.52599,"L1",
1,17.3883750,22.87413,73,50.12587,12.18012,60,47.81988,19.52598,"L1",
1,17.3925208,22.78781,73,50.2122,12.09943,60,47.90057,19.52597,"L1",
1,17.3966667,21.3031,73,51.6969,11.97763,60,48.02237,19.52596,"L1",
1,17.4008125,23.35157,73,49.64843,12.08499,60,47.91501,19.52595,"L1",
1,17.4049583,23.57807,73,49.42193,11.88088,60,48.11913,19.52594,"L1",
1,17.4091042,22.37723,73,50.62277,11.48984,60,48.51016,19.52593,"L1",
1,17.4132500,22.0294,73,50.9706,11.7738,60,48.2262,19.52592,"L1",
1,17.4173958,21.64401,73,51.356,12.03413,60,47.96587,19.52591,"L1",
1,17.4215417,21.9787,73,51.0213,11.94495,60,48.05505,19.5259,"L1",
1,17.4256875,22.11118,73,50.88882,11.94014,60,48.05986,19.52589,"L1",
1,17.4298333,22.75219,73,50.24781,12.05103,60,47.94897,19.52588,"L1",
1,17.4339792,23.10449,73,49.89551,12.01251,60,47.98749,19.52587,"L1",
1,17.4381250,22.05893,73,50.94107,11.88899,60,48.11101,19.52586,"L1",
1,17.4422708,22.47651,73,50.52349,11.82754,60,48.17246,19.52585,"L1",
1,17.4464167,23.17657,73,49.82343,12.19929,60,47.8007,19.52584,"L1",
1,17.4505625,22.91888,73,50.08112,12.22985,60,47.77015,19.52583,"L1",
1,17.4547083,21.88457,73,51.11543,12.29549,60,47.70451,19.52582,"L1",
1,17.4588542,22.05189,73,50.9481,12.04653,60,47.95347,19.52581,"L1",
1,17.4630000,21.05171,73,51.94829,12.01369,60,47.98631,19.5258,"L1",
1,17.4671458,21.24648,73,51.75352,11.90003,60,48.09998,19.52579,"L1",
1,17.4712917,21.41766,73,51.58234,11.97149,60,48.02851,19.52578,"L1",
1,17.4754375,22.14996,73,50.85004,12.02367,60,47.97633,19.52577,"L1",
